Date,y,close_kospi,dubai,close_diff,hybb,keyword
2020-05-04,1223.780029,1895.37,24.33,0.46599999999999997,5.55,2.93805
2020-05-05,1222.449951,1895.37,26.0,0.5,5.37,1.55918
2020-05-06,1221.25,1928.76,26.88,0.5469999999999999,5.37,3.24565
2020-05-07,1228.530029,1928.61,26.88,0.497,5.37,3.37293
2020-05-08,1218.630005,1945.82,25.92,0.535,5.30,3.47899
2020-05-08,1218.630005,1945.82,25.92,0.535,5.3,3.47899
2020-05-11,1218.699951,1935.4,26.72,0.5469999999999999,5.28,3.59567
2020-05-12,1222.400024,1922.17,26.93,0.507,5.21,2.99109
2020-05-13,1225.650024,1940.42,26.84,0.499,5.41,2.83198
2020-05-14,1226.550049,1924.96,29.83,0.45999999999999996,5.59,3.08655
2020-05-15,1225.459961,1927.28,31.94,0.497,5.6,3.29868
2020-05-15,1225.459961,1927.28,31.94,0.497,5.60,3.29868
2020-05-18,1232.089966,1937.11,32.9,0.5609999999999999,5.22,4.42299
2020-05-19,1224.199951,1980.61,33.18,0.5349999999999999,5.18,3.77598
2020-05-20,1224.319946,1989.64,32.95,0.5299999999999999,4.99,3.30929
2020-05-21,1226.550049,1998.31,34.1,0.515,4.92,3.1714
2020-05-22,1233.390015,1970.13,32.62,0.492,4.91,4.53966
2020-05-25,1239.550049,1994.6,32.62,0.497,4.91,5.62155
2020-05-26,1240.02002,2029.78,34.81,0.522,4.62,4.94272
2020-05-27,1230.869995,2031.2,34.48,0.512,4.62,5.84429
2020-05-28,1238.300049,2028.54,33.17,0.5169999999999999,4.54,4.67755
2020-05-29,1237.97998,2029.6,34.86,0.48000000000000004,4.64,3.38353
2020-06-01,1230.469971,2065.08,37.97,0.497,4.59,5.53669
2020-06-02,1222.98999,2087.19,38.93,0.517,4.39,4.61391
2020-06-03,1219.140015,2147.0,39.87,0.5660000000000001,4.08,6.32159
2020-06-04,1215.819946,2151.18,38.82,0.6519999999999999,4.1,4.03054
2020-06-04,1215.819946,2151.18,38.82,0.6519999999999999,4.10,4.03054
2020-06-05,1215.380005,2181.87,40.63,0.71,3.82,6.27916
2020-06-08,1201.109985,2184.29,42.94,0.69,3.82,7.18073
2020-06-09,1195.72998,2188.92,40.85,0.6359999999999999,4.06,8.2308
2020-06-10,1197.300049,2195.69,40.91,0.5509999999999999,4.23,7.09588
2020-06-11,1189.73999,2176.78,40.6,0.48300000000000004,4.66,5.5473
2020-06-12,1204.76001,2132.3,38.42,0.532,4.54,4.83665
2020-06-15,1202.609985,2030.82,38.35,0.542,4.51,4.50784
2020-06-16,1206.900024,2138.05,40.29,0.548,4.06,3.41535
2020-06-17,1211.150024,2141.05,41.46,0.54,4.13,3.07594
2020-06-18,1214.349976,2133.48,41.09,0.524,4.27,3.16079
2020-06-19,1211.359985,2141.32,42.95,0.516,4.26,2.41832
2020-06-22,1210.890015,2126.73,42.32,0.5349999999999999,4.27,3.16079
2020-06-23,1208.0,2131.24,43.39,0.5369999999999999,4.24,2.87441
2020-06-24,1207.949951,2161.51,42.49,0.5010000000000001,4.43,4.09418
2020-06-25,1205.25,2112.37,40.58,0.504,4.49,2.59864
2020-06-26,1201.52002,2134.65,42.02,0.478,4.58,4.01994
2020-06-29,1202.630005,2093.48,40.63,0.46699999999999997,4.67,3.39414
2020-06-30,1198.48999,2108.33,42.07,0.498,4.69,3.68052
2020-07-01,1198.390015,2106.7,42.7,0.514,4.59,2.78956
2020-07-02,1200.699951,2135.37,42.85,0.512,4.45,2.32286
2020-07-03,1198.170044,2152.41,42.68,0.512,4.45,2.17437
2020-07-06,1198.5,2187.93,43.66,0.518,4.33,3.44717
2020-07-07,1190.930054,2164.17,42.9,0.483,4.34,3.31989
2020-07-08,1195.699951,2158.88,43.34,0.509,4.35,2.42893
2020-07-09,1192.02002,2167.9,43.63,0.46099999999999997,4.42,2.99109
2020-07-10,1195.77002,2150.25,43.63,0.491,4.42,2.5456
2020-07-13,1199.52002,2186.06,43.38,0.46099999999999997,4.3,2.5456
2020-07-13,1199.52002,2186.06,43.38,0.46099999999999997,4.30,2.5456
2020-07-14,1203.780029,2183.61,42.78,0.47,4.35,2.75774
2020-07-15,1203.97998,2201.88,44.18,0.481,4.13,2.26983
2020-07-16,1200.469971,2183.76,43.37,0.471,4.09,2.23801
2020-07-17,1204.22998,2201.19,42.86,0.478,4.07,2.12134
2020-07-20,1202.530029,2198.2,42.72,0.46599999999999997,3.86,2.32286
2020-07-21,1200.030029,2228.83,43.87,0.45999999999999996,3.68,3.41535
2020-07-22,1192.73999,2228.66,44.12,0.45799999999999996,3.63,3.68052
2020-07-23,1197.22998,2216.19,44.42,0.43699999999999994,3.62,2.26983
2020-07-24,1200.939941,2200.44,43.11,0.44499999999999995,3.64,2.42893
2020-07-27,1200.48999,2217.86,43.13,0.47,3.6,3.51081
2020-07-27,1200.48999,2217.86,43.13,0.47,3.60,3.51081
2020-07-28,1195.920044,2256.99,43.12,0.44199999999999995,3.65,3.61688
2020-07-29,1199.369995,2263.16,43.27,0.44799999999999995,3.52,3.13958
2020-07-30,1190.72998,2267.01,43.14,0.42800000000000005,3.52,4.4336
2020-07-31,1189.560059,2249.37,43.14,0.41600000000000004,3.55,3.66991
2020-08-03,1193.390015,2251.04,42.48,0.43500000000000005,3.52,2.3865
2020-08-04,1191.76001,2279.97,42.97,0.393,3.55,2.15316
2020-08-05,1192.25,2311.86,43.76,0.42500000000000004,3.46,3.54263
2020-08-06,1185.180054,2342.61,43.71,0.41100000000000003,3.49,4.85787
2020-08-07,1183.170044,2351.67,43.88,0.43699999999999994,3.47,3.39414
2020-08-10,1188.150024,2386.38,43.88,0.44899999999999995,3.51,3.22443
2020-08-11,1185.189941,2418.67,44.12,0.501,3.47,2.99109
2020-08-12,1184.97998,2432.35,43.63,0.533,3.53,2.7047
2020-08-13,1182.75,2437.53,44.18,0.575,3.6,3.21383
2020-08-13,1182.75,2437.53,44.18,0.575,3.60,3.21383
2020-08-14,1184.119995,2407.49,43.44,0.575,3.70,2.5456
2020-08-14,1184.119995,2407.49,43.44,0.575,3.7,2.5456
2020-08-17,1186.040039,2407.49,43.67,0.565,3.73,1.25159
2020-08-18,1183.099976,2348.24,44.46,0.543,3.71,2.5456
2020-08-19,1183.640015,2360.54,43.8,0.561,3.70,3.57445
2020-08-19,1183.640015,2360.54,43.8,0.561,3.7,3.57445
2020-08-20,1181.209961,2274.22,43.89,0.528,3.72,3.36232
2020-08-21,1184.290039,2304.59,43.96,0.509,3.70,2.48196
2020-08-21,1184.290039,2304.59,43.96,0.509,3.7,2.48196
2020-08-24,1191.199951,2329.83,43.78,0.525,3.62,3.1714
2020-08-25,1188.25,2366.73,44.34,0.5589999999999999,3.53,2.76834
2020-08-26,1186.459961,2369.32,44.83,0.564,3.49,2.63046
2020-08-27,1183.849976,2344.45,45.01,0.625,3.45,2.58803
2020-08-28,1186.579956,2353.8,44.12,0.605,3.47,2.58803
2020-08-31,1179.589966,2326.17,45.93,0.584,3.54,3.68052
2020-09-01,1187.040039,2349.55,45.11,0.55,3.52,2.39711
2020-09-02,1184.920044,2364.37,45.3,0.524,3.49,2.14255
2020-09-03,1188.650024,2395.9,43.43,0.517,3.59,2.46075
2020-09-04,1190.780029,2368.25,43.78,0.592,3.66,2.28044
2020-09-07,1186.420044,2384.22,41.42,0.592,3.66,2.19558
2020-09-08,1186.810059,2401.91,40.68,0.545,3.77,2.13194
2020-09-09,1189.23999,2375.81,39.49,0.5609999999999999,3.70,2.3865
2020-09-09,1189.23999,2375.81,39.49,0.5609999999999999,3.7,2.3865
2020-09-10,1184.380005,2396.48,39.74,0.542,3.69,2.42893
2020-09-11,1187.22998,2396.69,39.27,0.532,3.75,1.97284
2020-09-14,1186.969971,2427.91,38.89,0.544,3.74,3.09715
2020-09-15,1180.839966,2443.58,39.24,0.551,3.71,4.4442
2020-09-16,1179.25,2435.92,41.21,0.574,3.66,9.70513
2020-09-17,1172.069946,2406.17,41.67,0.57,3.74,8.18837
2020-09-18,1168.650024,2412.4,43.02,0.575,3.77,12.53712
2020-09-21,1163.98999,2389.39,41.63,0.55,3.98,7.93381
2020-09-22,1163.849976,2332.59,41.14,0.549,4.02,5.14425
2020-09-23,1162.5,2333.24,41.38,0.558,4.04,4.39117
2020-09-24,1169.72998,2272.7,41.21,0.546,4.20,5.17607
2020-09-24,1169.72998,2272.7,41.21,0.546,4.2,5.17607
2020-09-25,1168.5,2278.79,41.98,0.537,4.19,3.1714
2020-09-28,1173.439941,2308.08,41.41,0.539,4.06,2.88502
2020-09-29,1166.410034,2327.89,41.87,0.534,4.07,2.72592
2020-09-30,1167.859985,2327.89,40.36,0.5670000000000001,4,0.7955
2020-09-30,1167.859985,2327.89,40.36,0.5670000000000001,4.00,0.7955
2020-10-01,1163.780029,2327.89,41.12,0.562,3.97,0.77428
2020-10-02,1161.97998,2327.89,38.62,0.587,4,0.82732
2020-10-02,1161.97998,2327.89,38.62,0.587,4.00,0.82732
2020-10-05,1165.359985,2358.0,39.27,0.654,3.80,4.73058
2020-10-05,1165.359985,2358.0,39.27,0.654,3.8,4.73058
2020-10-06,1156.089966,2365.9,40.55,0.61,3.69,4.62452
2020-10-07,1163.890015,2386.94,41.24,0.652,3.67,4.50784
2020-10-08,1156.5,2391.96,41.46,0.647,3.61,6.09885
2020-10-09,1150.359985,2391.96,42.06,0.645,3.58,3.23504
2020-10-12,1142.650024,2403.73,41.28,0.645,3.57,7.50954
2020-10-13,1146.400024,2403.15,41.19,0.6,3.54,6.1837
2020-10-14,1147.890015,2380.48,41.62,0.6,3.55,5.33517
2020-10-15,1146.310059,2361.21,42.01,0.612,3.67,4.85787
2020-10-16,1144.130005,2341.53,41.88,0.622,3.60,4.62452
2020-10-16,1144.130005,2341.53,41.88,0.622,3.6,4.62452
2020-10-19,1141.180054,2346.74,41.77,0.64,3.57,5.64276
2020-10-20,1137.0,2358.41,41.58,0.659,3.58,6.48069
2020-10-21,1136.0,2370.86,41.71,0.692,3.56,8.90963
2020-10-22,1132.030029,2355.05,41.36,0.734,3.53,5.44123
2020-10-23,1134.150024,2360.81,41.67,0.714,3.52,5.93975
2020-10-26,1127.76001,2343.91,39.84,0.679,3.66,5.39881
2020-10-27,1131.640015,2330.84,39.9,0.649,3.69,5.90793
2020-10-28,1128.22998,2345.26,39.27,0.652,3.89,5.18667
2020-10-29,1134.180054,2326.67,38.26,0.704,3.85,5.26092
2020-10-30,1129.52002,2267.15,37.18,0.747,3.85,4.30632
2020-11-02,1135.609985,2300.16,36.3,0.73,3.79,4.17904
2020-11-03,1132.140015,2343.31,39.52,0.777,3.62,3.82901
2020-11-04,1130.329956,2357.32,39.76,0.647,3.37,5.74883
2020-11-05,1129.73999,2413.79,40.69,0.644,3.23,6.44887
2020-11-06,1122.630005,2416.5,40.57,0.696,3.29,7.45651
2020-11-09,1121.150024,2447.2,40.34,0.797,2.92,11.46584
2020-11-10,1118.689941,2452.83,42.49,0.836,3.07,7.72168
2020-11-11,1116.079956,2485.87,44.44,0.853,3.07,7.9232
2020-11-12,1111.449951,2475.62,43.95,0.764,3.28,6.43826
2020-11-13,1114.910034,2493.87,43.15,0.776,3.30,4.92151
2020-11-13,1114.910034,2493.87,43.15,0.776,3.3,4.92151
2020-11-16,1107.76001,2543.03,43.74,0.794,3.2,8.16716
2020-11-16,1107.76001,2543.03,43.74,0.794,3.20,8.16716
2020-11-17,1106.089966,2539.15,43.87,0.75,3.18,7.45651
2020-11-18,1104.949951,2545.64,43.78,0.761,3.12,7.13831
2020-11-19,1105.900024,2547.42,44.0,0.738,3.17,7.59439
2020-11-20,1114.140015,2553.5,44.19,0.723,3.19,4.87908
2020-11-23,1113.829956,2602.59,45.61,0.755,3.14,5.14425
2020-11-24,1113.079956,2617.76,45.86,0.778,3.04,5.75943
2020-11-25,1109.709961,2601.54,47.87,0.775,3.07,6.38523
2020-11-26,1104.48999,2625.91,47.49,0.753,3.06,5.29274
2020-11-27,1105.560059,2633.45,47.13,0.735,3.08,5.37759
2020-11-30,1104.329956,2591.34,47.02,0.735,3.08,5.58973
2020-12-01,1108.51001,2634.25,47.59,0.8220000000000001,2.98,4.65634
2020-12-02,1106.280029,2675.9,47.08,0.826,2.96,7.04285
2020-12-03,1099.380005,2696.22,48.06,0.804,2.92,10.91429
2020-12-04,1091.319946,2731.45,49.04,0.869,2.86,13.21595
2020-12-07,1083.780029,2745.44,48.29,0.8240000000000001,2.87,8.69749
2020-12-08,1083.680054,2700.93,48.3,0.8140000000000001,2.88,7.06406
2020-12-09,1084.859985,2755.47,49.14,0.837,2.89,7.41408
2020-12-10,1086.359985,2746.46,49.03,0.807,2.92,5.90793
2020-12-11,1086.369995,2770.06,50.47,0.81,2.96,6.30038
2020-12-14,1091.579956,2762.2,50.65,0.809,2.94,5.23971
2020-12-15,1092.060059,2756.82,50.17,0.8200000000000001,2.92,6.6504
2020-12-16,1088.209961,2771.79,50.85,0.8310000000000001,2.94,4.94272
2020-12-17,1091.650024,2770.43,51.46,0.8410000000000001,2.93,5.65337
2020-12-18,1092.160034,2772.18,51.11,0.854,2.91,5.99278
2020-12-21,1098.97998,2778.65,50.26,0.847,3.04,7.52015
2020-12-22,1101.859985,2733.68,49.75,0.8320000000000001,2.99,5.87611
2020-12-23,1107.97998,2759.82,49.61,0.854,2.92,5.10182
2020-12-24,1104.800049,2806.86,51.28,0.8300000000000001,2.9,4.34874
2020-12-24,1104.800049,2806.86,51.28,0.8300000000000001,2.90,4.34874
2020-12-25,1099.910034,2806.86,51.28,0.8300000000000001,2.90,1.95163
2020-12-28,1099.089966,2808.6,51.07,0.8190000000000001,2.77,5.78065
2020-12-29,1095.0,2820.51,50.97,0.833,2.76,5.97157
2020-12-30,1092.619995,2873.47,51.05,0.8140000000000001,2.78,8.30504
2020-12-31,1086.420044,2873.47,51.14,0.804,2.79,7.21255
2021-01-01,1084.650024,2873.47,51.14,0.804,2.79,2.77895
2021-01-04,1084.72998,2944.45,52.49,0.8140000000000001,2.84,8.85659
2021-01-05,1086.619995,2990.57,50.5,0.854,2.82,7.02163
2021-01-06,1086.449951,2968.21,53.51,0.9299999999999999,2.72,5.31395
2021-01-07,1086.949951,3031.68,54.52,0.974,2.69,5.67458
2021-01-08,1093.069946,3152.18,54.58,1.018,2.69,6.5019
2021-01-11,1092.819946,3148.45,55.33,1.0399999999999998,2.74,6.36402
2021-01-12,1096.449951,3125.95,55.71,1.025,2.78,5.73822
2021-01-13,1093.540039,3148.29,56.44,0.9910000000000001,2.77,5.23971
2021-01-14,1097.109985,3149.93,55.7,1.03,2.70,5.26092
2021-01-14,1097.109985,3149.93,55.7,1.03,2.7,5.26092
2021-01-15,1094.900024,3085.9,55.39,0.986,2.70,4.46542
2021-01-15,1094.900024,3085.9,55.39,0.986,2.7,4.46542
2021-01-18,1102.959961,3013.93,54.19,0.9990000000000001,2.69,6.71404
2021-01-19,1103.099976,3092.66,55.19,0.9910000000000001,2.69,5.32456
2021-01-20,1100.98999,3114.55,56.24,0.978,2.66,4.49724
2021-01-21,1096.25,3160.84,55.49,1.013,2.64,5.39881
2021-01-22,1099.900024,3140.63,55.2,0.9920000000000001,2.73,4.7624
2021-01-25,1104.640015,3208.99,55.41,0.942,2.75,3.97751
2021-01-26,1101.72998,3140.31,55.32,0.942,2.73,3.82901
2021-01-27,1101.0,3122.56,55.74,0.9219999999999999,2.83,3.83962
2021-01-28,1107.5,3069.05,54.77,0.9660000000000001,2.75,8.69749
2021-01-29,1112.290039,2976.21,54.65,0.987,2.77,6.58676
2021-02-01,1117.430054,3056.53,55.0,1.0,2.80,5.36699
2021-02-01,1117.430054,3056.53,55.0,1.0,2.8,5.36699
2021-02-02,1116.880005,3096.81,56.77,1.014,2.73,4.39117
2021-02-03,1113.609985,3129.68,57.64,1.063,2.67,3.90326
2021-02-04,1113.150024,3087.55,58.36,1.065,2.63,4.2851
2021-02-05,1119.130005,3120.63,58.94,1.106,2.59,6.36402
2021-02-08,1116.849976,3091.24,59.8,1.1099999999999999,2.57,4.22146
2021-02-09,1116.329956,3084.67,60.49,1.0859999999999999,2.55,3.74416
2021-02-10,1110.0,3100.58,60.39,1.0530000000000002,2.54,4.42299
2021-02-11,1103.97998,3100.58,60.54,1.094,2.53,1.52736
2021-02-12,1102.219971,3100.58,60.54,1.144,2.52,1.31523
2021-02-15,1103.369995,3147.0,62.48,1.182,2.51,5.57912
2021-02-16,1102.23999,3163.25,62.3,1.2429999999999999,2.45,6.0246
2021-02-17,1106.459961,3133.73,62.8,1.214,2.48,4.07297
2021-02-18,1104.550049,3086.66,63.26,1.2409999999999999,2.50,3.44717
2021-02-18,1104.550049,3086.66,63.26,1.2409999999999999,2.5,3.44717
2021-02-19,1106.219971,3107.62,60.83,1.284,2.46,3.11837
2021-02-22,1103.939941,3079.75,61.28,1.313,2.50,4.16843
2021-02-22,1103.939941,3079.75,61.28,1.313,2.5,4.16843
2021-02-23,1110.670044,3070.09,63.54,1.269,2.51,4.36996
2021-02-24,1109.310059,2994.98,62.89,1.296,2.49,3.70173
2021-02-25,1107.209961,3099.69,65.39,1.441,2.5,3.44717
2021-02-25,1107.209961,3099.69,65.39,1.441,2.50,3.44717
2021-02-26,1119.130005,3012.95,64.29,1.328,2.58,5.37759
2021-03-01,1123.369995,3012.95,64.23,1.3499999999999999,2.53,2.67288
2021-03-02,1101.829956,3043.87,61.41,1.3219999999999998,2.53,4.85787
2021-03-03,1124.329956,3082.99,61.44,1.405,2.51,4.16843
2021-03-04,1129.5,3043.49,63.11,1.478,2.54,4.56088
2021-03-05,1133.349976,3026.26,66.37,1.496,2.60,5.92914
2021-03-05,1133.349976,3026.26,66.37,1.496,2.6,5.92914
2021-03-08,1127.48999,2996.11,68.32,1.519,2.57,7.21255
2021-03-09,1140.22998,2976.12,66.4,1.439,2.64,7.95502
2021-03-10,1134.910034,2958.12,65.3,1.4349999999999998,2.66,6.97921
2021-03-11,1136.01001,3013.7,66.82,1.454,2.57,5.78065
2021-03-12,1129.640015,3054.39,67.9,1.549,2.58,4.78362
2021-03-15,1134.5,3045.71,68.25,1.531,2.6,4.53966
2021-03-15,1134.5,3045.71,68.25,1.531,2.60,4.53966
2021-03-16,1131.390015,3067.17,66.46,1.547,2.61,4.30632
2021-03-17,1129.839966,3047.5,66.57,1.5779999999999998,2.69,3.57445
2021-03-18,1121.130005,3066.01,65.29,1.635,2.69,5.91854
2021-03-19,1126.109985,3039.53,62.2,1.669,2.70,3.83962
2021-03-19,1126.109985,3039.53,62.2,1.669,2.7,3.83962
2021-03-22,1127.47998,3035.46,63.18,1.629,2.63,3.46839
2021-03-23,1125.119995,3004.74,63.0,1.5590000000000002,2.62,3.56385
2021-03-24,1133.199951,2996.35,60.98,1.5430000000000001,2.59,3.38353
2021-03-25,1134.47998,3008.33,62.43,1.567,2.59,3.56385
2021-03-26,1134.209961,3041.01,62.07,1.6079999999999999,2.54,3.08655
2021-03-29,1127.959961,3036.04,63.11,1.6560000000000001,2.50,2.74713
2021-03-29,1127.959961,3036.04,63.11,1.6560000000000001,2.5,2.74713
2021-03-30,1131.650024,3070.0,63.9,1.649,2.50,3.37293
2021-03-30,1131.650024,3070.0,63.9,1.649,2.5,3.37293
2021-03-31,1132.319946,3061.42,63.36,1.681,2.44,3.24565
2021-04-01,1127.199951,3087.4,61.51,1.61,2.41,3.39414
2021-04-02,1128.060059,3112.8,61.51,1.605,2.41,2.78956
2021-04-05,1128.790039,3120.83,61.91,1.6460000000000001,2.34,2.98048
2021-04-06,1124.109985,3127.08,61.34,1.6019999999999999,2.35,4.34874
2021-04-07,1117.5,3137.41,60.88,1.621,2.33,5.44123
2021-04-08,1117.859985,3143.26,61.24,1.5699999999999998,2.32,3.94569
2021-04-09,1115.839966,3131.88,60.94,1.6039999999999999,2.34,3.38353
2021-04-12,1122.060059,3135.59,61.1,1.603,2.33,3.62749
2021-04-13,1124.449951,3169.08,61.58,1.5590000000000002,2.40,3.09715
2021-04-13,1124.449951,3169.08,61.58,1.5590000000000002,2.4,3.09715
2021-04-14,1120.689941,3182.38,62.56,1.573,2.34,4.31692
2021-04-15,1116.109985,3194.33,64.17,1.5110000000000001,2.35,3.8078
2021-04-16,1115.670044,3198.62,65.12,1.5270000000000001,2.31,3.94569
2021-04-19,1115.650024,3198.84,64.83,1.5490000000000002,2.34,4.03054
2021-04-20,1114.469971,3220.7,65.74,1.508,2.42,4.6033
2021-04-21,1116.109985,3171.66,63.71,1.496,2.40,3.38353
2021-04-21,1116.109985,3171.66,63.71,1.496,2.4,3.38353
2021-04-22,1115.660034,3177.52,62.25,1.479,2.41,3.04412
2021-04-23,1118.589966,3186.1,62.93,1.498,2.37,2.5456
2021-04-26,1114.130005,3217.53,62.37,1.5070000000000001,2.35,4.40178
2021-04-27,1109.22998,3215.42,63.27,1.567,2.33,4.07297
2021-04-28,1112.150024,3181.47,63.57,1.558,2.34,4.4336
2021-04-29,1108.660034,3174.07,65.1,1.59,2.34,7.99745
2021-04-30,1106.630005,3147.86,65.27,1.573,2.37,4.47602
2021-05-03,1116.76001,3127.2,64.38,1.543,2.37,4.00933
2021-05-04,1120.400024,3147.37,65.83,1.535,2.40,3.34111
2021-05-04,1120.400024,3147.37,65.83,1.535,2.4,3.34111
2021-05-05,1124.910034,3147.37,67.76,1.515,2.38,1.71828
2021-05-06,1123.98999,3178.74,67.17,1.5170000000000001,2.4,3.55324
2021-05-06,1123.98999,3178.74,67.17,1.5170000000000001,2.40,3.55324
2021-05-07,1119.390015,3197.2,65.9,1.528,2.37,3.08655
2021-05-10,1111.969971,3249.3,66.74,1.556,2.36,3.34111
2021-05-11,1115.540039,3209.43,65.54,1.574,2.43,3.27747
2021-05-12,1118.22998,3161.66,66.56,1.645,2.41,3.79719
2021-05-13,1131.599976,3122.11,66.56,1.613,2.44,4.73058
2021-05-14,1125.699951,3153.32,65.26,1.587,2.43,3.70173
2021-05-17,1125.530029,3134.52,67.17,1.6039999999999999,2.43,5.33517
2021-05-18,1135.51001,3173.05,68.41,1.5919999999999999,2.42,4.18964
2021-05-19,1127.140015,3173.05,66.11,1.628,2.47,1.591
2021-05-20,1130.369995,3162.28,65.03,1.587,2.5,4.87908
2021-05-20,1130.369995,3162.28,65.03,1.587,2.50,4.87908
2021-05-21,1127.050049,3156.42,63.25,1.58,2.45,2.8638
2021-05-24,1126.790039,3144.3,66.26,1.562,2.46,2.59864
2021-05-25,1122.189941,3171.32,67.37,1.5170000000000001,2.44,3.24565
2021-05-26,1121.380005,3168.43,67.37,1.54,2.44,4.2745
2021-05-27,1115.52002,3165.51,66.41,1.5650000000000002,2.4,3.70173
2021-05-27,1115.52002,3165.51,66.41,1.5650000000000002,2.40,3.70173
2021-05-28,1117.300049,3188.73,67.41,1.538,2.40,3.73355
2021-05-28,1117.300049,3188.73,67.41,1.538,2.4,3.73355
2021-05-31,1112.849976,3203.92,67.94,1.5670000000000002,2.42,6.32159
2021-06-01,1106.97998,3221.87,69.1,1.5630000000000002,2.40,6.44887
2021-06-01,1106.97998,3221.87,69.1,1.5630000000000002,2.4,6.44887
2021-06-02,1107.209961,3224.23,69.21,1.543,2.39,3.9563
2021-06-03,1109.880005,3247.43,69.97,1.579,2.36,3.82901
2021-06-04,1115.439941,3240.08,70.1,1.511,2.38,2.82138
2021-06-07,1109.680054,3252.12,70.03,1.518,2.36,3.74416
2021-06-08,1109.319946,3247.83,69.34,1.487,2.36,3.63809
2021-06-09,1116.890015,3216.18,71.14,1.441,2.33,3.29868
2021-06-10,1116.410034,3224.64,70.71,1.389,2.34,2.75774
2021-06-11,1111.26001,3249.32,71.18,1.403,2.32,3.76537
2021-06-14,1115.550049,3252.13,72.01,1.4460000000000002,2.29,3.35171
2021-06-15,1116.319946,3258.63,71.79,1.4280000000000002,2.28,2.89563
2021-06-16,1116.030029,3278.68,72.78,1.4969999999999999,2.24,2.61985
2021-06-17,1131.949951,3264.96,72.35,1.44,2.27,6.54433
2021-06-18,1133.540039,3267.93,70.98,1.354,2.3,4.5927
2021-06-18,1133.540039,3267.93,70.98,1.354,2.30,4.5927
2021-06-21,1134.25,3240.79,71.79,1.4080000000000001,2.25,5.25031
2021-06-22,1130.339966,3263.88,72.52,1.3860000000000001,2.26,3.87144
2021-06-23,1132.51001,3276.19,73.43,1.401,2.25,4.2851
2021-06-24,1132.609985,3286.1,73.73,1.4180000000000001,2.21,3.99872
2021-06-25,1130.800049,3302.84,73.46,1.443,2.17,5.65337
2021-06-28,1125.339966,3301.89,73.88,1.406,2.18,5.64276
2021-06-29,1129.040039,3286.68,72.85,1.401,2.16,4.62452
2021-06-30,1130.51001,3296.68,72.87,1.397,2.19,5.61094
2021-07-01,1129.599976,3282.06,73.85,1.3880000000000001,2.16,4.85787
2021-07-02,1132.410034,3281.78,74.09,1.36,2.18,3.3305
2021-07-05,1129.77002,3293.21,74.68,1.3599999999999999,2.17,2.96987
2021-07-06,1129.439941,3305.21,75.88,1.286,2.19,2.84259
2021-07-07,1135.47998,3285.34,73.29,1.255,2.18,4.13661
2021-07-08,1140.52002,3252.68,70.63,1.231,2.25,7.36105
2021-07-09,1146.280029,3217.95,73.03,1.293,2.19,5.04879
2021-07-12,1144.310059,3246.47,73.54,1.3,2.17,3.97751
2021-07-13,1141.099976,3271.38,74.36,1.3439999999999999,2.14,4.03054
2021-07-14,1148.699951,3264.81,74.72,1.275,2.21,5.44123
2021-07-15,1143.410034,3286.22,72.23,1.2269999999999999,2.24,5.04879
2021-07-16,1140.119995,3276.91,72.18,1.224,2.27,3.9563
2021-07-19,1141.5,3244.04,71.68,1.125,2.48,4.6033
2021-07-20,1150.069946,3232.7,71.68,1.148,2.43,5.3882
2021-07-21,1147.47998,3215.91,68.67,1.221,2.3,5.21849
2021-07-21,1147.47998,3215.91,68.67,1.221,2.30,5.21849
2021-07-22,1148.689941,3250.21,71.43,1.206,2.30,4.50784
2021-07-22,1148.689941,3250.21,71.43,1.206,2.3,4.50784
2021-07-23,1149.910034,3254.42,72.25,1.21,2.28,3.92448
2021-07-26,1151.119995,3224.95,71.59,1.224,2.28,4.33814
2021-07-27,1151.76001,3232.53,73.02,1.171,2.33,4.08358
2021-07-28,1153.560059,3236.86,72.82,1.172,2.31,4.58209
2021-07-29,1149.410034,3242.65,73.68,1.2,2.29,4.4442
2021-07-30,1142.119995,3202.32,73.9,1.16,2.3,3.4896
2021-07-30,1142.119995,3202.32,73.9,1.16,2.30,3.4896
2021-08-02,1150.930054,3223.04,73.28,1.111,2.38,3.63809
2021-08-03,1149.560059,3237.14,71.88,1.1079999999999999,2.42,3.4896
2021-08-04,1148.579956,3280.38,71.37,1.1139999999999999,2.41,3.89266
2021-08-05,1144.060059,3276.13,68.8,1.1540000000000001,2.36,4.03054
2021-08-06,1143.119995,3270.36,70.72,1.2309999999999999,2.31,3.50021
2021-08-09,1144.920044,3260.42,70.72,1.2489999999999999,2.32,3.54263
2021-08-10,1145.890015,3243.19,68.91,1.278,2.30,3.94569
2021-08-10,1145.890015,3243.19,68.91,1.278,2.3,3.94569
2021-08-11,1152.47998,3220.62,69.77,1.254,2.34,6.1837
2021-08-12,1152.849976,3208.38,70.52,1.282,2.32,7.45651
2021-08-13,1162.060059,3171.29,70.03,1.2089999999999999,2.34,10.70216
2021-08-16,1161.380005,3171.29,68.9,1.194,2.36,3.44717
2021-08-17,1164.5,3143.09,68.45,1.196,2.36,14.79635
2021-08-18,1176.449951,3158.93,68.58,1.192,2.34,9.62028
2021-08-19,1169.680054,3097.83,65.35,1.177,2.39,9.56724
2021-08-20,1175.390015,3060.51,65.37,1.192,2.35,10.49002
2021-08-23,1174.23999,3090.21,66.09,1.19,2.32,8.00806
